dataset,key_0,symbol,direction,contracts,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,pnl_gross,commission,pnl_net,initial_risk_dollars,r_multiple,bars_held,reason,or_size,atr20,range_so_far,expansion_ratio,dist_vwap,vwap_slope,ema200_slope,making_hh,making_ll,rel_volume,vwap,ema_trend,close,lado,dist_vwap_favor,pendiente_vwap,pendiente_ema200,sobre_vwap,sobre_ema200,estructura_previa,or_size_b,atr20_b,rango_acum_b,expansion_b,dist_vwap_b,rel_volume_b,day_range,day_eff,day_dir,vol_dia,tipo_dia,vs_dia
A_oos_2025,2025-10-03,MNQ,-1,1,2025-10-03 13:02:00,25094.0,2025-10-03 13:06:00,25027.0,25127.5,25027.0,target,134.0,1.58,132.42,67.0,1.976,5,vwap_liq_rejection_short,71.0,8.125,120.0,1.6901408450704225,-21.566400097137375,-0.07122728922331589,0.5849711645605566,False,True,3.6909307128997932,25115.816400097137,25122.12801173891,25094.25,short,21.566400097137375,a favor,en contra,a favor,a favor,a favor,bajo,bajo,medio,alto,bajo,alto,248.0,0.5866935483870968,-1.0,alta,tendencial,a favor del día
A_oos_2025,2025-10-06,MNQ,1,1,2025-10-06 10:02:00,25174.0,2025-10-06 10:11:00,25134.5,25134.75,25252.5,stop,-79.0,1.58,-80.58,78.5,-1.026,10,vwap_liq_rejection_long,104.75,19.3375,104.75,1.0,10.175942462778039,-3.8202538393124996,33.686815737550205,False,False,1.5291601710836633,25163.574057537222,25063.024541016723,25173.75,long,10.175942462778039,en contra,a favor,a favor,a favor,mixta,medio,alto,bajo,bajo,bajo,medio,142.75,0.10507880910683012,-1.0,baja,lateral,contra el día
A_oos_2025,2025-10-06,MNQ,1,1,2025-10-06 13:25:00,25224.5,2025-10-06 15:50:00,25195.0,25182.25,25309.0,session_flatten,-59.0,1.58,-60.58,84.5,-0.717,146,vwap_liq_rejection_long,104.75,6.3875,115.5,1.1026252983293556,57.457131031878816,1.3118403207736264,9.695222953690973,True,True,3.2615406450697226,25166.79286896812,25170.595053082703,25224.25,long,57.457131031878816,a favor,a favor,a favor,a favor,mixta,medio,bajo,bajo,bajo,alto,alto,142.75,0.10507880910683012,-1.0,baja,lateral,contra el día
A_oos_2025,2025-10-07,MNQ,1,3,2025-10-07 10:02:00,25247.5,2025-10-07 10:04:00,25229.0,25229.25,25284.0,stop,-111.0,4.74,-115.74,109.5,-1.057,3,vwap_liq_rejection_long,48.5,13.6875,48.5,1.0,4.889104824680544,1.9279208926200226,7.775348330964334,True,False,1.248763949710411,25241.86089517532,25221.14113725543,25246.75,long,4.889104824680544,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,bajo,280.25,0.7288135593220338,-1.0,alta,tendencial,contra el día
A_oos_2025,2025-10-07,MNQ,-1,1,2025-10-07 10:29:00,25210.5,2025-10-07 11:06:00,25115.0,25258.25,25115.0,target,191.0,1.58,189.42,95.5,1.983,38,vwap_liq_rejection_short,48.5,9.1375,58.0,1.1958762886597938,-28.51697936275741,-1.4901158004286117,4.176837212071405,False,True,3.00359224617053,25239.016979362757,25224.66670763151,25210.5,short,28.51697936275741,a favor,en contra,a favor,a favor,a favor,bajo,bajo,bajo,medio,medio,alto,280.25,0.7288135593220338,-1.0,alta,tendencial,a favor del día
A_oos_2025,2025-10-09,MNQ,-1,2,2025-10-09 10:17:00,25262.5,2025-10-09 10:43:00,25207.5,25290.0,25207.5,target,220.0,3.16,216.84,110.0,1.971,27,vwap_liq_rejection_short,87.25,13.2,87.25,1.0,-22.827334180274192,-1.7194337795335741,-1.407256290800433,False,False,1.1126302755133628,25285.827334180274,25279.94589150809,25263.0,short,22.827334180274192,a favor,a favor,a favor,a favor,mixta,medio,medio,bajo,bajo,bajo,bajo,176.5,0.31869688385269124,-1.0,media,mixto,a favor del día
A_oos_2025,2025-10-09,MNQ,-1,2,2025-10-09 13:12:00,25212.5,2025-10-09 13:30:00,25170.5,25233.5,25170.5,target,168.0,3.16,164.84,84.0,1.962,19,vwap_liq_rejection_short,87.25,13.5375,143.75,1.6475644699140402,-42.388985420566314,-1.8292429807479493,-7.856176848858013,False,True,1.3685283066929887,25254.638985420566,25248.230639623365,25212.25,short,42.388985420566314,a favor,a favor,a favor,a favor,a favor,medio,medio,medio,alto,alto,medio,176.5,0.31869688385269124,-1.0,media,mixto,a favor del día
A_oos_2025,2025-10-10,MNQ,1,1,2025-10-10 10:09:00,25353.0,2025-10-10 10:17:00,25312.0,25312.5,25434.0,stop,-82.0,1.58,-83.58,81.0,-1.032,9,vwap_liq_rejection_long,94.25,18.6125,94.25,1.0,5.285996258866362,-1.607627453035093,26.56313188320928,False,True,1.121422519987146,25346.714003741134,25276.811995159296,25352.0,long,5.285996258866362,en contra,a favor,a favor,a favor,en contra,medio,alto,bajo,bajo,bajo,bajo,1002.0,0.8964570858283433,-1.0,alta,tendencial,contra el día
A_oos_2025,2025-10-20,MNQ,1,1,2025-10-20 10:24:00,25248.0,2025-10-20 10:54:00,25315.5,25214.25,25315.5,target,135.0,1.58,133.42,67.5,1.977,31,vwap_liq_rejection_long,124.75,14.275,138.25,1.1082164328657316,34.549003077303496,3.085955798957002,56.29370510420631,True,False,1.4284781274083362,25213.200996922697,25071.969886041876,25247.75,long,34.549003077303496,a favor,a favor,a favor,a favor,a favor,alto,alto,medio,bajo,medio,medio,240.25,0.7877211238293444,1.0,media,tendencial,a favor del día
A_oos_2025,2025-10-21,MNQ,-1,1,2025-10-21 10:02:00,25222.0,2025-10-21 10:20:00,25275.0,25274.5,25117.0,stop,-106.0,1.58,-107.58,105.0,-1.025,19,vwap_liq_rejection_short,90.75,21.225,90.75,1.0,-33.294557819524925,-6.615655682784563,-15.948265888233436,False,True,1.158076139746201,25255.294557819525,25299.18788619309,25222.0,short,33.294557819524925,a favor,a favor,a favor,a favor,a favor,medio,alto,bajo,bajo,medio,bajo,144.5,0.12283737024221453,1.0,baja,lateral,contra el día
A_oos_2025,2025-10-22,MNQ,-1,1,2025-10-22 10:15:00,25223.5,2025-10-22 10:30:00,25127.0,25271.75,25127.0,target,193.0,1.58,191.42,96.5,1.984,16,vwap_liq_rejection_short,116.75,16.7125,116.75,1.0,-14.579386501158297,1.7691750197591318,-9.735742234530335,False,True,1.412737057919016,25238.32938650116,25284.954516649617,25223.75,short,14.579386501158297,en contra,a favor,a favor,a favor,a favor,alto,alto,bajo,bajo,bajo,medio,484.25,0.48425400103252453,-1.0,alta,mixto,a favor del día
A_oos_2025,2025-10-23,MNQ,1,1,2025-10-23 10:14:00,25135.0,2025-10-23 10:20:00,25100.5,25101.0,25203.0,stop,-69.0,1.58,-70.58,68.0,-1.038,7,vwap_liq_rejection_long,181.0,18.975,181.0,1.0,24.7701186780032,7.501829611919675,37.518609027512866,False,False,1.3000175610245603,25109.729881321997,25031.27790958011,25134.5,long,24.7701186780032,a favor,a favor,a favor,a favor,mixta,alto,alto,alto,bajo,medio,medio,289.5,0.8324697754749568,1.0,alta,tendencial,a favor del día
A_oos_2025,2025-10-23,MNQ,1,1,2025-10-23 10:47:00,25174.5,2025-10-23 11:45:00,25132.0,25132.25,25259.0,stop,-85.0,1.58,-86.58,84.5,-1.025,59,vwap_liq_rejection_long,181.0,14.85,191.75,1.0593922651933703,50.96110450231936,5.977388844516099,30.673803215999214,True,False,2.0222161522352726,25123.03889549768,25065.155014022825,25174.0,long,50.96110450231936,a favor,a favor,a favor,a favor,a favor,alto,alto,alto,bajo,alto,alto,289.5,0.8324697754749568,1.0,alta,tendencial,a favor del día
A_oos_2025,2025-10-24,MNQ,1,2,2025-10-24 13:49:00,25565.5,2025-10-24 14:04:00,25540.0,25540.25,25616.0,stop,-102.0,3.16,-105.16,101.0,-1.041,16,vwap_liq_rejection_long,120.5,5.6,139.0,1.1535269709543567,54.94940398002291,0.8410320426955877,13.321760831291613,True,False,2.403646091350441,25510.300596019977,25514.493896820564,25565.25,long,54.94940398002291,a favor,a favor,a favor,a favor,a favor,alto,bajo,medio,medio,alto,alto,139.0,0.2823741007194245,1.0,baja,mixto,a favor del día
A_oos_2025,2025-10-27,MNQ,1,1,2025-10-27 10:30:00,25861.5,2025-10-27 14:56:00,25942.5,25821.0,25942.5,target,162.0,1.58,160.42,81.0,1.98,267,vwap_liq_rejection_long,63.5,14.6,80.5,1.2677165354330708,21.11229495934458,-0.22862794377215323,61.25064361950717,False,True,1.7483204461908988,25840.637705040655,25676.19309439858,25861.75,long,21.11229495934458,en contra,a favor,a favor,a favor,en contra,bajo,alto,bajo,medio,bajo,alto,185.25,0.786774628879892,1.0,media,tendencial,a favor del día
A_oos_2025,2025-10-29,MNQ,-1,1,2025-10-29 13:27:00,26227.0,2025-10-29 14:01:00,26270.0,26269.75,26141.5,stop,-86.0,1.58,-87.58,85.5,-1.024,35,vwap_liq_rejection_short,62.75,6.625,123.0,1.9601593625498008,-38.70972932574659,-0.4382541215309175,3.520025298890687,True,True,2.5945617499620233,26266.459729325747,26245.323610171017,26227.75,short,38.70972932574659,a favor,en contra,a favor,a favor,mixta,bajo,bajo,medio,alto,medio,alto,279.0,0.026881720430107527,-1.0,alta,lateral,a favor del día
A_oos_2025,2025-10-30,MNQ,-1,1,2025-10-30 14:39:00,25988.5,2025-10-30 15:22:00,25916.5,26024.5,25916.5,target,144.0,1.58,142.42,72.0,1.978,44,vwap_liq_rejection_short,205.75,12.95,238.0,1.1567436208991495,-57.62157271444448,-0.7882791880438162,-13.513548664839618,False,True,1.3453735774369124,26046.621572714444,26044.500082409693,25989.0,short,57.62157271444448,a favor,a favor,a favor,a favor,a favor,alto,medio,alto,medio,alto,medio,301.5,0.7114427860696517,-1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-03,MNQ,-1,1,2025-11-03 14:04:00,26114.0,2025-11-03 15:50:00,26090.0,26144.5,26053.0,session_flatten,48.0,1.58,46.42,61.0,0.761,107,vwap_liq_rejection_short,146.25,9.225,253.0,1.72991452991453,-0.6396722235404013,0.32629068321330124,7.898810551319912,False,True,2.162794276042468,26115.13967222354,26122.218369545233,26114.5,short,0.6396722235404013,en contra,en contra,a favor,a favor,a favor,alto,bajo,alto,alto,bajo,alto,253.0,0.4772727272727273,-1.0,alta,mixto,a favor del día
A_oos_2025,2025-11-05,MNQ,1,1,2025-11-05 10:24:00,25659.0,2025-11-05 11:30:00,25742.0,25617.5,25742.0,target,166.0,1.58,164.42,83.0,1.981,67,vwap_liq_rejection_long,203.0,25.2375,229.0,1.1280788177339902,48.04987040372362,6.99979285214431,9.779702743730013,False,True,1.2251500499429855,25611.200129596276,25636.999930932667,25659.25,long,48.04987040372362,a favor,a favor,a favor,a favor,en contra,alto,alto,alto,medio,alto,bajo,390.75,0.5035188739603327,1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-10,MNQ,1,1,2025-11-10 10:22:00,25641.5,2025-11-10 10:48:00,25609.0,25609.5,25705.5,stop,-65.0,1.58,-66.58,64.0,-1.04,27,vwap_liq_rejection_long,128.75,17.2375,138.5,1.075728155339806,25.738850586345507,3.790715565901337,129.9242917033407,True,False,1.1397860496139145,25615.511149413654,25263.177543100326,25641.25,long,25.738850586345507,a favor,a favor,a favor,a favor,a favor,alto,alto,medio,bajo,medio,bajo,307.75,0.5913891145410236,1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-11,MNQ,-1,1,2025-11-11 10:07:00,25584.0,2025-11-11 11:31:00,25479.0,25636.5,25479.0,target,210.0,1.58,208.42,105.0,1.985,85,vwap_liq_rejection_short,85.5,20.9375,85.5,1.0,-20.726521376829623,2.012560218132421,-15.425347570460872,False,False,1.4367738631156157,25605.47652137683,25647.986159204287,25584.75,short,20.726521376829623,en contra,a favor,a favor,a favor,mixta,bajo,alto,bajo,bajo,bajo,medio,217.25,0.1093210586881473,1.0,media,lateral,contra el día
A_oos_2025,2025-11-12,MNQ,-1,1,2025-11-12 10:33:00,25596.0,2025-11-12 11:11:00,25529.5,25629.25,25529.5,target,133.0,1.58,131.42,66.5,1.976,39,vwap_liq_rejection_short,220.25,21.5,220.25,1.0,-34.61749140374013,-2.944080719127669,-8.52417955770943,False,True,1.1597063722163963,25630.86749140374,25634.331499861815,25596.25,short,34.61749140374013,a favor,a favor,a favor,a favor,a favor,alto,alto,alto,bajo,medio,bajo,293.0,0.6322525597269625,-1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-12,MNQ,-1,1,2025-11-12 14:23:00,25585.0,2025-11-12 15:33:00,25618.5,25618.0,25519.0,stop,-67.0,1.58,-68.58,66.0,-1.039,71,vwap_liq_rejection_short,220.25,11.025,293.0,1.330306469920545,-4.8317549623097875,0.026475299477169756,3.1613732288424217,False,True,1.1565420560747663,25590.33175496231,25594.979637487166,25585.5,short,4.8317549623097875,en contra,en contra,a favor,a favor,a favor,alto,medio,alto,medio,bajo,bajo,293.0,0.6322525597269625,-1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-24,MNQ,1,1,2025-11-24 10:29:00,24734.5,2025-11-24 11:09:00,24843.5,24680.0,24843.5,target,218.0,1.58,216.42,109.0,1.986,41,vwap_liq_rejection_long,208.75,32.4375,256.0,1.2263473053892215,59.28710433971355,5.677300906889286,65.20814389250882,False,False,1.1478285273275801,24674.962895660286,24532.559064258192,24734.25,long,59.28710433971355,a favor,a favor,a favor,a favor,mixta,alto,alto,alto,medio,alto,bajo,479.75,0.8863991662324127,1.0,alta,tendencial,a favor del día
A_oos_2025,2025-11-28,MNQ,1,2,2025-11-28 10:03:00,25382.0,2025-11-28 10:06:00,25353.0,25353.25,25439.5,stop,-116.0,3.16,-119.16,115.0,-1.036,4,vwap_liq_rejection_long,92.0,16.75,92.0,1.0,5.173563454838586,0.25374759636542876,19.57739903989568,False,False,1.104902610727026,25376.32643654516,25322.67890721078,25381.5,long,5.173563454838586,a favor,a favor,a favor,a favor,mixta,medio,alto,bajo,bajo,bajo,bajo,170.75,0.7276720351390923,1.0,baja,tendencial,a favor del día
A_oos_2025,2025-11-28,MNQ,1,1,2025-11-28 10:17:00,25390.5,2025-11-28 10:30:00,25358.5,25359.0,25453.5,stop,-64.0,1.58,-65.58,63.0,-1.041,14,vwap_liq_rejection_long,92.0,13.2125,92.0,1.0,14.184284707538609,-0.12515252440789482,16.789444251917303,False,True,1.2845117845117846,25375.56571529246,25329.456730359183,25389.75,long,14.184284707538609,en contra,a favor,a favor,a favor,en contra,medio,medio,bajo,bajo,bajo,medio,170.75,0.7276720351390923,1.0,baja,tendencial,a favor del día
A_oos_2025,2025-11-28,MNQ,1,2,2025-11-28 10:51:00,25401.0,2025-11-28 11:28:00,25377.0,25377.25,25448.5,stop,-96.0,3.16,-99.16,95.0,-1.044,38,vwap_liq_rejection_long,92.0,10.825,92.0,1.0,23.456602993068373,0.8550832510300097,13.112526841174258,False,False,1.4176806179633463,25377.79339700693,25345.02658746792,25401.25,long,23.456602993068373,a favor,a favor,a favor,a favor,mixta,medio,medio,bajo,bajo,bajo,medio,170.75,0.7276720351390923,1.0,baja,tendencial,a favor del día
B_completo,2025-01-06,MNQ,1,1,2025-01-06 10:13:00,21822.0,2025-01-06 12:43:00,21779.0,21779.5,21907.0,stop,-86.0,1.58,-87.58,85.0,-1.03,151,vwap_liq_rejection_long,124.25,22.775,124.25,1.0,24.125939085999562,3.2873778964785743,74.24294789644773,False,False,1.631859209184637,21798.124060914,21604.716087845794,21822.25,long,24.125939085999562,a favor,a favor,a favor,a favor,mixta,medio,alto,medio,bajo,bajo,alto,250.5,0.03293413173652695,1.0,media,lateral,a favor del día
B_completo,2025-01-08,MNQ,-1,1,2025-01-08 15:13:00,21321.0,2025-01-08 15:24:00,21357.5,21357.0,21249.0,stop,-73.0,1.58,-74.58,72.0,-1.036,12,vwap_liq_rejection_short,99.75,13.975,265.5,2.661654135338346,-4.739101243125333,0.15016947964613792,-0.8983222827264399,True,False,1.320542070975013,21325.989101243125,21340.07557776849,21321.25,short,4.739101243125333,en contra,a favor,a favor,a favor,en contra,medio,medio,alto,alto,bajo,medio,265.5,0.01224105461393597,-1.0,alta,lateral,a favor del día
B_completo,2025-01-13,MNQ,-1,1,2025-01-13 10:25:00,20768.5,2025-01-13 10:39:00,20816.0,20815.5,20674.5,stop,-95.0,1.58,-96.58,94.0,-1.027,15,vwap_liq_rejection_short,139.75,22.05,154.25,1.1037567084078712,-5.551832864031894,1.069359810611786,-48.284231695146445,False,True,1.1712941345497647,20774.801832864032,20934.587938120352,20769.25,short,5.551832864031894,en contra,a favor,a favor,a favor,a favor,alto,alto,medio,medio,bajo,bajo,263.25,0.7236467236467237,1.0,media,tendencial,contra el día
B_completo,2025-01-15,MNQ,1,1,2025-01-15 13:04:00,21356.0,2025-01-15 14:37:00,21433.0,21317.5,21433.0,target,154.0,1.58,152.42,77.0,1.979,94,vwap_liq_rejection_long,160.0,10.825,222.0,1.3875,29.80587091446432,0.3245411490497645,24.20446216671553,True,True,1.2411646798185463,21325.444129085536,21277.894078472513,21355.25,long,29.80587091446432,a favor,a favor,a favor,a favor,mixta,alto,medio,alto,alto,medio,bajo,266.25,0.5652582159624413,1.0,alta,tendencial,a favor del día
B_completo,2025-01-16,MNQ,-1,1,2025-01-16 10:05:00,21369.0,2025-01-16 10:09:00,21415.0,21414.75,21277.5,stop,-92.0,1.58,-93.58,91.5,-1.023,5,vwap_liq_rejection_short,130.5,24.1,164.0,1.2567049808429118,-43.25008232088658,-12.880997308431688,2.814094087545527,False,True,1.1653911404335533,21412.500082320887,21395.72830265748,21369.25,short,43.25008232088658,a favor,en contra,a favor,a favor,a favor,medio,alto,medio,medio,alto,bajo,241.5,0.9472049689440993,-1.0,media,tendencial,a favor del día
B_completo,2025-01-16,MNQ,-1,1,2025-01-16 10:35:00,21373.0,2025-01-16 11:00:00,21417.5,21417.0,21285.0,stop,-89.0,1.58,-90.58,88.0,-1.029,26,vwap_liq_rejection_short,130.5,20.8125,164.0,1.2567049808429118,-30.37923276030415,-2.2261275447526714,-1.6791021278258995,False,False,1.3789725348416817,21404.129232760304,21394.049200529655,21373.75,short,30.37923276030415,a favor,a favor,a favor,a favor,mixta,medio,alto,medio,medio,medio,medio,241.5,0.9472049689440993,-1.0,media,tendencial,a favor del día
B_completo,2025-01-22,MNQ,1,1,2025-01-22 10:39:00,22039.5,2025-01-22 11:00:00,21996.0,21996.25,22126.0,stop,-87.0,1.58,-88.58,86.5,-1.024,22,vwap_liq_rejection_long,125.25,13.775,139.0,1.1097804391217565,52.07388347546657,3.7764146080298815,56.60367266759931,True,True,1.5403938595131028,21987.176116524533,21860.464158816383,22039.25,long,52.07388347546657,a favor,a favor,a favor,a favor,mixta,medio,medio,medio,medio,alto,alto,191.5,0.49216710182767626,1.0,media,mixto,a favor del día
B_completo,2025-01-23,MNQ,-1,1,2025-01-23 10:03:00,21881.5,2025-01-23 10:35:00,21919.5,21919.25,21806.0,stop,-76.0,1.58,-77.58,75.5,-1.028,33,vwap_liq_rejection_short,52.25,12.95,52.25,1.0,-13.269450815998425,-0.73755642958713,-30.07128027078943,True,False,1.2420647309813717,21895.769450816,21986.102538618197,21882.5,short,13.269450815998425,a favor,a favor,a favor,a favor,en contra,bajo,medio,bajo,bajo,bajo,bajo,168.0,0.8988095238095238,1.0,baja,tendencial,contra el día
B_completo,2025-01-23,MNQ,1,1,2025-01-23 15:15:00,21969.0,2025-01-23 15:50:00,21972.5,21938.75,22029.5,session_flatten,7.0,1.58,5.42,60.5,0.09,36,vwap_liq_rejection_long,52.25,7.4375,118.25,2.263157894736842,44.16711888329519,0.576033628469304,2.104611468173971,True,True,1.3263921985555598,21925.332881116705,21949.306504815886,21969.5,long,44.16711888329519,a favor,a favor,a favor,a favor,mixta,bajo,bajo,bajo,alto,alto,medio,168.0,0.8988095238095238,1.0,baja,tendencial,a favor del día
B_completo,2025-01-29,MNQ,-1,1,2025-01-29 10:05:00,21530.0,2025-01-29 10:10:00,21562.5,21562.0,21466.0,stop,-65.0,1.58,-66.58,64.0,-1.04,6,vwap_liq_rejection_short,112.75,22.4,112.75,1.0,-6.084332406397152,-1.5751902335432533,-8.632486061651434,False,False,1.2316608963446127,21536.834332406397,21553.605250976558,21530.75,short,6.084332406397152,a favor,a favor,a favor,a favor,mixta,medio,alto,bajo,bajo,bajo,bajo,238.75,0.30157068062827225,-1.0,media,mixto,a favor del día
B_completo,2025-01-29,MNQ,-1,1,2025-01-29 10:27:00,21507.5,2025-01-29 13:03:00,21408.0,21557.25,21408.0,target,199.0,1.58,197.42,99.5,1.984,157,vwap_liq_rejection_short,112.75,20.0,112.75,1.0,-28.833028625416773,-1.0373126901431533,-5.459130576906318,False,True,1.2697644958829966,21535.833028625417,21549.888358936616,21507.0,short,28.833028625416773,a favor,a favor,a favor,a favor,a favor,medio,alto,bajo,bajo,medio,bajo,238.75,0.30157068062827225,-1.0,media,mixto,a favor del día
B_completo,2025-01-29,MNQ,-1,1,2025-01-29 14:04:00,21455.0,2025-01-29 14:18:00,21390.5,21487.25,21390.5,target,129.0,1.58,127.42,64.5,1.976,15,vwap_liq_rejection_short,112.75,18.6125,238.75,2.117516629711752,-45.25262102267516,-1.4426698139941436,-7.367600879388192,False,True,2.733745108208779,21500.252621022675,21491.76016872576,21455.0,short,45.25262102267516,a favor,a favor,a favor,a favor,a favor,medio,alto,alto,alto,alto,alto,238.75,0.30157068062827225,-1.0,media,mixto,a favor del día
B_completo,2025-01-29,MNQ,1,1,2025-01-29 14:59:00,21555.0,2025-01-29 15:04:00,21506.5,21507.0,21651.0,stop,-97.0,1.58,-98.58,96.0,-1.027,6,vwap_liq_rejection_long,112.75,36.375,238.75,2.117516629711752,59.35036668416433,2.0075586400416796,8.187489642408764,True,False,1.153136696574079,21495.399633315836,21484.306544145005,21554.75,long,59.35036668416433,a favor,a favor,a favor,a favor,a favor,medio,alto,alto,alto,alto,bajo,238.75,0.30157068062827225,-1.0,media,mixto,contra el día
B_completo,2025-02-04,MNQ,1,1,2025-02-04 14:12:00,21658.5,2025-02-04 15:00:00,21611.0,21611.5,21752.5,stop,-95.0,1.58,-96.58,94.0,-1.027,49,vwap_liq_rejection_long,170.75,7.875,289.75,1.6969253294289897,57.09250177562353,0.891572263022681,8.137366114107863,True,True,1.7443991472491305,21600.407498224376,21614.327746056002,21657.5,long,57.09250177562353,a favor,a favor,a favor,a favor,mixta,alto,bajo,alto,alto,alto,alto,289.75,0.8498705780845557,1.0,alta,tendencial,a favor del día
B_completo,2025-02-05,MNQ,1,1,2025-02-05 10:57:00,21600.0,2025-02-05 11:18:00,21568.5,21568.75,21662.5,stop,-63.0,1.58,-64.58,62.5,-1.033,22,vwap_liq_rejection_long,71.75,12.15,108.0,1.505226480836237,44.40922471216618,2.1786553742531396,-4.390404983150802,True,False,1.2810004945947855,21556.090775287834,21595.14020223042,21600.5,long,44.40922471216618,a favor,en contra,a favor,a favor,a favor,bajo,medio,bajo,alto,alto,medio,265.0,0.7952830188679245,1.0,alta,tendencial,a favor del día
